h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.018	0.003	-1.646	1	0.261	0.147	0.198	14.126	-2.882	
0.003	0.002	-1.630	1	0.261	0.147	0.082	14.609	-2.992	
0.290	0.004	-1.679	1	0.261	0.147	0.923	13.622	-2.665	
0.336	0.003	-1.725	1	0.261	0.147	1.028	13.516	-2.393	
0.487	0.002	-1.826	2	0.261	0.147	0.995	12.099	-6.084	
0.014	0.004	-1.907	1	0.261	0.147	0.173	14.082	-1.572	
0.029	0.003	-1.859	1	0.261	0.147	0.248	15.219	-1.755	
0.040	0.002	-1.930	1	0.261	0.147	0.296	13.306	-1.487	
0.132	0.001	-2.084	1	0.261	0.147	0.560	12.977	-1.043	
0.039	0.002	-2.086	1	0.261	0.147	0.289	12.986	-1.038	
0.051	0.002	-2.074	1	0.261	0.147	0.334	15.041	-1.067	
0.180	0.003	-2.034	1	0.261	0.147	0.676	12.644	-1.171	
0.244	0.003	-1.988	1	0.261	0.147	0.819	12.397	-1.301	
0.010	0.004	-2.067	1	0.261	0.147	0.145	13.669	-1.085	
0.414	0.003	-2.004	1	0.261	0.147	1.212	12.106	-1.255	
0.385	0.002	-2.021	1	0.261	0.147	1.141	12.416	-1.208	
0.103	0.004	-2.085	1	0.261	0.147	0.488	13.113	-1.041	
0.073	0.001	-1.855	1	0.261	0.147	0.406	12.720	-1.770	
0.242	0.002	-1.943	2	0.261	0.147	0.576	12.326	-5.908	
0.036	0.002	-1.752	4	0.261	0.147	0.186	12.789	-14.299	
0.031	0.003	-1.801	3	0.261	0.147	0.149	14.484	-10.270	
0.004	0.004	-1.735	4	0.261	0.147	0.064	15.134	-14.271	
0.068	0.003	-1.689	2	0.261	0.147	0.275	14.252	-6.473	
0.226	0.004	-1.747	3	0.261	0.147	0.570	10.076	-10.286	
0.032	0.003	-1.856	1	0.261	0.147	0.264	15.260	-1.766	
0.010	0.001	-1.601	2	0.261	0.147	0.102	14.116	-6.861	
0.153	0.002	-1.604	1	0.261	0.147	0.614	12.902	-3.179	
0.027	0.001	-1.500	2	0.261	0.147	0.211	11.667	-7.471	
0.060	0.003	-1.804	1	0.261	0.147	0.365	13.204	-1.992	
0.094	0.001	-1.859	1	0.261	0.147	0.466	13.279	-1.755	
0.064	0.002	-1.869	1	0.261	0.147	0.378	14.497	-1.715	
0.022	0.004	-2.031	1	0.261	0.147	0.217	13.874	-1.178	
0.041	0.003	-2.025	1	0.261	0.147	0.301	15.044	-1.195	
0.204	0.006	-2.008	2	0.261	0.147	0.594	12.171	-5.857	
0.337	0.003	-2.007	1	0.261	0.147	1.030	12.549	-1.246	
0.040	0.002	-1.933	1	0.261	0.147	0.296	13.205	-1.479	
0.020	0.002	-2.030	2	0.261	0.147	0.147	13.480	-5.846	
0.188	0.002	-2.091	1	0.261	0.147	0.695	12.940	-1.026	
0.031	0.001	-2.085	1	0.261	0.147	0.258	15.183	-1.041	
0.019	0.005	-2.065	2	0.261	0.147	0.162	16.257	-5.836	
0.016	0.003	-1.986	1	0.261	0.147	0.182	15.161	-1.308	
0.004	0.003	-1.912	1	0.261	0.147	0.088	14.461	-1.553	
0.190	0.004	-2.070	1	0.261	0.147	0.700	12.772	-1.077	
0.004	0.003	-1.956	1	0.261	0.147	0.090	14.986	-1.403	
0.081	0.004	-2.060	1	0.261	0.147	0.429	14.802	-1.102	
0.041	0.003	-2.035	1	0.261	0.147	0.298	13.422	-1.169	
0.097	0.003	-2.076	1	0.261	0.147	0.474	12.805	-1.063	
0.009	0.004	-2.028	2	0.261	0.147	0.117	14.321	-5.847	
0.001	0.003	-1.976	1	0.261	0.147	0.048	14.190	-1.339	
0.036	0.003	-1.934	1	0.261	0.147	0.277	13.458	-1.477	
0.038	0.004	-1.998	1	0.261	0.147	0.286	13.438	-1.271	
0.052	0.003	-1.798	1	0.261	0.147	0.337	14.936	-2.022	
0.028	0.002	-1.873	3	0.261	0.147	0.158	11.357	-10.298	
0.060	0.002	-1.859	2	0.261	0.147	0.258	13.174	-6.022	
0.086	0.003	-1.741	2	0.261	0.147	0.373	10.863	-6.298	
0.023	0.002	-2.062	1	0.261	0.147	0.224	14.023	-1.097	
0.098	0.003	-1.999	1	0.261	0.147	0.477	12.987	-1.270	
0.005	0.002	-2.070	1	0.261	0.147	0.103	15.961	-1.078	
0.034	0.003	-2.101	1	0.261	0.147	0.272	15.233	-1.003	
0.041	0.002	-2.057	2	0.261	0.147	0.210	13.522	-5.838	
0.078	0.002	-2.100	1	0.261	0.147	0.421	13.346	-1.005	
0.044	0.001	-1.966	1	0.261	0.147	0.311	13.514	-1.370	
0.265	0.001	-1.905	1	0.261	0.147	0.868	13.683	-1.576	
0.329	0.002	-1.955	2	0.261	0.147	0.714	11.952	-5.896	
0.548	0.002	-1.866	1	0.261	0.147	1.592	13.079	-1.728	
0.888	0.003	-1.864	1	0.261	0.147	4.056	10.811	-1.734	
0.705	0.002	-1.823	2	0.261	0.147	1.579	11.961	-6.090	
0.603	0.002	-1.887	1	0.261	0.147	1.780	11.951	-1.644	
0.846	0.003	-1.926	1	0.261	0.147	3.384	12.655	-1.503	
0.909	0.003	-1.857	1	0.261	0.147	4.564	10.638	-1.764	
0.834	0.003	-1.848	1	0.261	0.147	3.233	10.946	-1.801	
0.862	0.002	-1.767	1	0.261	0.147	3.612	10.849	-2.171	
0.729	0.002	-1.762	1	0.261	0.147	2.365	11.116	-2.200	
0.279	0.005	-1.630	4	0.261	0.147	0.539	10.671	-14.177	
0.002	0.003	-1.599	4	0.261	0.147	0.036	16.610	-14.182	
0.012	0.003	-1.575	2	0.261	0.147	0.133	13.926	-6.999	
0.067	0.003	-1.668	1	0.261	0.147	0.386	14.805	-2.735	
0.026	0.002	-1.691	2	0.261	0.147	0.166	15.020	-6.468	
0.014	0.003	-1.727	1	0.261	0.147	0.175	15.616	-2.387	
0.005	0.003	-1.763	2	0.261	0.147	0.083	14.271	-6.236	
0.218	0.001	-1.750	1	0.261	0.147	0.761	12.485	-2.259	
0.137	0.003	-1.778	1	0.261	0.147	0.574	12.954	-2.117	
0.264	0.002	-1.816	1	0.261	0.147	0.865	12.358	-1.939	
0.013	0.003	-1.941	2	0.261	0.147	0.141	12.222	-5.910	
0.347	0.003	-1.844	1	0.261	0.147	1.053	12.453	-1.817	
0.378	0.002	-1.878	1	0.261	0.147	1.126	12.799	-1.680	
0.413	0.002	-1.980	1	0.261	0.147	1.212	13.681	-1.327	
0.306	0.002	-1.952	1	0.261	0.147	0.958	12.207	-1.415	
0.638	0.002	-2.092	1	0.261	0.147	1.914	11.328	-1.024	
0.063	0.002	-1.854	2	0.261	0.147	0.265	13.105	-6.031	
0.001	0.001	-1.820	2	0.261	0.147	0.044	13.794	-6.096	
0.096	0.005	-1.724	1	0.261	0.147	0.472	14.283	-2.399	
0.036	0.002	-1.715	1	0.261	0.147	0.277	13.755	-2.452	
0.004	0.002	-1.562	2	0.261	0.147	0.068	14.084	-7.070	
0.068	0.003	-1.468	2	0.261	0.147	0.275	13.250	-7.713	
0.001	0.001	-1.380	4	0.261	0.147	0.033	12.474	-14.772	
0.038	0.002	-1.539	2	0.261	0.147	0.202	13.428	-7.210	
0.120	0.001	-1.552	1	0.261	0.147	0.533	12.860	-3.587	
0.011	0.003	-1.426	4	0.261	0.147	0.080	12.235	-14.550	
0.033	0.002	-1.378	1	0.261	0.147	0.268	13.487	-5.389	
0.007	0.003	-1.372	3	0.261	0.147	0.092	12.070	-11.700	
0.126	0.003	-1.526	3	0.261	0.147	0.316	13.788	-10.777	
0.073	0.003	-1.624	1	0.261	0.147	0.405	13.099	-3.028	
0.140	0.003	-1.586	3	0.261	0.147	0.336	13.014	-10.563	
0.063	0.002	-1.622	1	0.261	0.147	0.373	13.309	-3.044	
0.147	0.002	-1.877	1	0.261	0.147	0.599	12.679	-1.685	
0.043	0.002	-1.902	3	0.261	0.147	0.225	11.537	-10.322	
0.052	0.002	-1.921	1	0.261	0.147	0.338	13.183	-1.520	
0.210	0.003	-1.903	1	0.261	0.147	0.742	12.701	-1.585	
0.443	0.003	-1.913	1	0.261	0.147	1.286	12.122	-1.550	
0.403	0.005	-1.839	1	0.261	0.147	1.187	12.248	-1.840	
0.244	0.004	-2.094	1	0.261	0.147	0.819	12.413	-1.018	
0.349	0.001	-1.944	1	0.261	0.147	1.059	13.911	-1.441	
0.236	0.003	-1.972	2	0.261	0.147	0.568	12.475	-5.881	
0.241	0.002	-1.994	1	0.261	0.147	0.811	12.075	-1.285	
0.097	0.003	-2.025	2	0.261	0.147	0.335	14.184	-5.849	
0.075	0.005	-2.092	1	0.261	0.147	0.411	14.843	-1.023	
0.139	0.003	-2.081	1	0.261	0.147	0.580	14.410	-1.051	
0.175	0.002	-2.053	1	0.261	0.147	0.665	12.702	-1.119	
0.086	0.001	-2.096	2	0.261	0.147	0.313	13.211	-5.832	
0.058	0.003	-2.063	1	0.261	0.147	0.360	14.874	-1.095	
0.008	0.003	-2.091	1	0.261	0.147	0.130	14.223	-1.026	
0.110	0.002	-1.973	1	0.261	0.147	0.512	11.899	-1.349	
0.321	0.003	-2.000	2	0.261	0.147	0.701	12.214	-5.862	
0.211	0.002	-2.052	1	0.261	0.147	0.746	12.499	-1.122	
0.060	0.003	-2.008	1	0.261	0.147	0.365	13.007	-1.243	
0.107	0.002	-2.069	1	0.261	0.147	0.501	14.649	-1.080	
0.043	0.002	-2.051	1	0.261	0.147	0.306	15.026	-1.124	
0.039	0.001	-2.088	1	0.261	0.147	0.292	13.749	-1.034	
0.004	0.003	-2.101	2	0.261	0.147	0.065	13.839	-5.832	
0.230	0.004	-2.079	1	0.261	0.147	0.790	14.202	-1.055	
0.046	0.004	-2.040	1	0.261	0.146	0.315	12.961	-1.154	
0.015	0.004	-2.084	1	0.261	0.146	0.181	15.492	-1.043	
0.016	0.003	-2.083	1	0.261	0.146	0.183	14.168	-1.046	
0.060	0.003	-2.024	1	0.261	0.146	0.366	13.129	-1.199	
0.120	0.001	-2.098	1	0.261	0.146	0.534	12.825	-1.010	
0.421	0.004	-2.001	1	0.261	0.146	1.232	12.211	-1.265	
0.023	0.002	-2.015	2	0.261	0.146	0.188	11.933	-5.853	
0.159	0.006	-1.953	1	0.261	0.146	0.628	12.633	-1.413	
0.001	0.002	-1.967	2	0.261	0.146	0.044	14.694	-5.885	
0.264	0.002	-2.005	2	0.261	0.146	0.611	12.614	-5.858	
0.355	0.002	-1.895	1	0.261	0.146	1.071	12.085	-1.616	
0.754	0.002	-1.904	1	0.261	0.146	2.527	11.447	-1.580	
0.777	0.002	-1.925	1	0.261	0.146	2.693	10.843	-1.506	
0.984	0.003	-1.870	1	0.261	0.146	11.345	9.812	-1.711	
0.706	0.002	-1.865	1	0.261	0.146	2.252	10.427	-1.731	
0.944	0.003	-1.913	1	0.261	0.146	5.913	10.752	-1.550	
0.735	0.002	-2.025	1	0.261	0.146	2.405	11.242	-1.195	
0.844	0.002	-2.010	1	0.261	0.146	3.362	11.168	-1.237	
0.829	0.002	-2.016	1	0.261	0.146	3.174	11.355	-1.220	
0.763	0.002	-2.062	1	0.261	0.146	2.587	11.216	-1.097	
0.935	0.002	-2.014	1	0.261	0.146	5.464	10.723	-1.226	
0.968	0.002	-2.018	1	0.261	0.146	7.988	10.124	-1.214	
0.922	0.003	-1.985	1	0.261	0.146	4.966	10.908	-1.312	
0.843	0.003	-1.918	1	0.261	0.146	3.350	11.341	-1.531	
0.837	0.003	-2.039	1	0.261	0.146	3.273	10.949	-1.157	
0.588	0.003	-1.942	1	0.261	0.146	1.724	11.525	-1.448	
0.653	0.002	-1.910	1	0.261	0.146	1.980	11.534	-1.561	
0.607	0.004	-1.970	1	0.261	0.146	1.798	11.989	-1.356	
0.743	0.001	-1.968	1	0.261	0.146	2.456	11.221	-1.364	
0.711	0.002	-2.102	2	0.261	0.146	1.843	10.204	-5.832	
0.718	0.004	-2.063	2	0.261	0.146	1.630	11.790	-5.836	
0.664	0.003	-2.019	1	0.261	0.146	2.031	11.411	-1.211	
0.791	0.002	-1.848	1	0.261	0.146	2.807	11.169	-1.800	
0.461	0.004	-1.777	2	0.261	0.146	0.945	10.767	-6.199	
0.565	0.002	-1.928	1	0.261	0.146	1.647	13.045	-1.497	
0.584	0.003	-1.939	1	0.261	0.146	1.712	13.007	-1.457	
0.711	0.003	-1.976	1	0.261	0.146	2.267	13.153	-1.338	
0.684	0.002	-1.927	1	0.261	0.146	2.129	13.215	-1.499	
0.480	0.002	-1.950	1	0.261	0.146	1.387	12.167	-1.421	
0.234	0.003	-1.964	1	0.261	0.146	0.799	14.094	-1.377	
0.188	0.002	-1.987	1	0.261	0.146	0.694	12.740	-1.306	
0.015	0.002	-1.816	2	0.261	0.146	0.124	13.745	-6.106	
0.112	0.001	-1.750	1	0.261	0.146	0.513	13.032	-2.263	
0.459	0.001	-1.724	1	0.261	0.146	1.329	12.135	-2.400	
0.239	0.003	-1.565	1	0.261	0.146	0.810	12.363	-3.482	
0.048	0.003	-1.400	4	0.261	0.146	0.173	14.166	-14.669	
0.018	0.003	-1.411	3	0.261	0.146	0.113	13.172	-11.406	
0.062	0.003	-1.447	2	0.261	0.146	0.264	12.277	-7.882	
0.164	0.003	-1.218	3	0.261	0.146	0.463	9.577	-13.347	
0.010	0.003	-1.394	3	0.261	0.146	0.110	14.080	-11.531	
0.061	0.002	-1.482	3	0.261	0.146	0.273	10.978	-10.981	
0.023	0.004	-1.390	3	0.261	0.146	0.163	11.426	-11.559	
0.045	0.002	-1.510	3	0.261	0.146	0.197	15.329	-10.845	
0.199	0.003	-1.608	2	0.261	0.146	0.509	12.335	-6.822	
0.068	0.002	-1.599	2	0.261	0.146	0.276	13.768	-6.871	
0.003	0.003	-1.656	2	0.261	0.146	0.062	16.135	-6.602	
0.015	0.003	-1.613	1	0.261	0.146	0.178	14.014	-3.112	
0.007	0.004	-1.788	2	0.261	0.146	0.103	13.176	-6.170	
0.349	0.004	-1.845	2	0.261	0.146	0.749	12.000	-6.048	
0.451	0.002	-1.832	1	0.261	0.146	1.309	11.799	-1.867	
0.285	0.004	-1.811	3	0.261	0.146	0.528	9.733	-10.271	
0.057	0.004	-1.749	1	0.261	0.146	0.356	13.032	-2.266	
0.040	0.003	-1.784	2	0.261	0.146	0.208	14.785	-6.180	
0.018	0.004	-1.743	2	0.261	0.146	0.171	13.869	-6.292	
0.116	0.003	-1.859	2	0.261	0.146	0.369	12.383	-6.023	
0.067	0.003	-1.933	1	0.261	0.146	0.385	13.166	-1.480	
0.553	0.004	-2.071	1	0.261	0.146	1.608	13.069	-1.076	
0.630	0.004	-2.100	1	0.261	0.146	1.886	12.910	-1.005	
0.604	0.003	-2.101	1	0.261	0.146	1.786	12.965	-1.003	
0.604	0.004	-2.082	1	0.261	0.146	1.786	13.294	-1.046	
0.759	0.003	-1.948	1	0.261	0.146	2.558	11.360	-1.427	
0.004	0.003	-2.091	3	0.261	0.146	0.054	15.305	-10.639	
0.170	0.002	-2.048	1	0.261	0.146	0.653	12.927	-1.132	
0.051	0.003	-2.099	1	0.261	0.146	0.335	13.445	-1.008	
0.017	0.002	-2.000	4	0.261	0.146	0.106	10.644	-15.051	
0.016	0.003	-2.075	3	0.261	0.146	0.106	14.671	-10.604	
0.002	0.002	-1.979	2	0.261	0.146	0.047	14.495	-5.876	
0.018	0.002	-2.051	1	0.261	0.146	0.197	15.517	-1.126	
0.182	0.002	-2.012	1	0.261	0.146	0.680	12.787	-1.231	
0.108	0.004	-2.000	1	0.261	0.146	0.503	13.257	-1.267	
0.131	0.001	-1.949	1	0.261	0.146	0.561	12.547	-1.424	
0.280	0.004	-1.821	1	0.261	0.146	0.900	12.402	-1.918	
0.398	0.002	-1.831	1	0.261	0.146	1.174	13.712	-1.872	
0.346	0.006	-1.840	1	0.261	0.146	1.050	13.823	-1.834	
0.223	0.002	-1.894	1	0.261	0.146	0.774	12.459	-1.619	
0.336	0.002	-1.830	2	0.261	0.146	0.883	8.918	-6.076	
0.162	0.002	-2.016	1	0.261	0.146	0.635	12.655	-1.221	
0.267	0.002	-1.901	1	0.261	0.146	0.874	12.708	-1.594	
0.257	0.002	-1.979	1	0.261	0.146	0.849	12.280	-1.328	
0.251	0.002	-1.729	1	0.261	0.146	0.837	12.751	-2.372	
0.424	0.003	-1.708	1	0.261	0.146	1.239	12.001	-2.493	
0.319	0.002	-1.932	2	0.261	0.146	0.699	11.928	-5.919	
0.257	0.002	-1.940	1	0.261	0.146	0.849	12.670	-1.456	
0.249	0.003	-1.942	1	0.261	0.146	0.831	12.731	-1.448	
0.201	0.003	-2.032	1	0.261	0.146	0.724	13.863	-1.176	
0.238	0.003	-2.084	1	0.261	0.146	0.808	14.179	-1.044	
0.021	0.002	-2.059	2	0.261	0.146	0.150	13.620	-5.837	
0.431	0.002	-2.084	1	0.261	0.146	1.257	11.890	-1.044	
0.205	0.003	-2.067	1	0.261	0.146	0.733	12.813	-1.084	
0.121	0.002	-2.087	1	0.261	0.146	0.535	12.737	-1.035	
0.075	0.002	-1.947	1	0.261	0.146	0.411	12.637	-1.432	
0.051	0.002	-2.003	1	0.261	0.146	0.333	12.838	-1.258	
0.064	0.002	-2.097	1	0.261	0.146	0.377	13.463	-1.013	
0.003	0.003	-2.066	3	0.261	0.146	0.049	14.977	-10.583	
0.046	0.001	-1.997	1	0.261	0.146	0.318	13.240	-1.277	
0.005	0.001	-2.039	1	0.261	0.146	0.103	13.263	-1.157	
0.020	0.002	-2.100	1	0.261	0.146	0.209	14.012	-1.006	
0.101	0.004	-1.953	1	0.261	0.146	0.483	12.860	-1.411	
0.052	0.003	-1.940	1	0.261	0.146	0.337	14.608	-1.455	
0.328	0.003	-1.959	1	0.261	0.146	1.009	13.534	-1.394	
0.401	0.003	-2.007	1	0.261	0.146	1.181	13.706	-1.247	
0.255	0.003	-1.892	1	0.261	0.146	0.846	14.037	-1.628	
0.284	0.002	-1.859	1	0.261	0.146	0.909	13.637	-1.754	
0.010	0.002	-1.733	3	0.261	0.146	0.083	14.781	-10.295	
0.482	0.002	-1.752	1	0.261	0.146	1.394	11.686	-2.248	
0.096	0.002	-1.806	1	0.261	0.146	0.472	13.659	-1.987	
0.360	0.003	-1.819	1	0.261	0.146	1.082	12.294	-1.925	
0.240	0.004	-1.908	1	0.261	0.146	0.810	12.717	-1.568	
0.326	0.002	-1.927	1	0.261	0.146	1.005	13.867	-1.499	
0.202	0.002	-1.980	2	0.261	0.146	0.514	13.486	-5.875	
0.209	0.002	-1.944	1	0.261	0.146	0.743	14.263	-1.442	
0.153	0.003	-1.834	2	0.261	0.146	0.434	12.472	-6.068	
0.141	0.002	-1.803	2	0.261	0.146	0.413	12.339	-6.136	
0.260	0.001	-2.051	1	0.261	0.146	0.858	12.726	-1.125	
0.277	0.003	-2.022	1	0.261	0.146	0.895	13.653	-1.202	
0.292	0.003	-2.064	1	0.261	0.146	0.927	13.618	-1.092	
0.311	0.001	-2.034	1	0.261	0.146	0.970	12.608	-1.171	
0.381	0.002	-1.805	1	0.261	0.146	1.131	11.994	-1.988	
0.215	0.003	-1.681	1	0.261	0.146	0.756	12.449	-2.652	
0.074	0.002	-1.721	1	0.261	0.146	0.407	13.262	-2.418	
0.006	0.004	-1.855	2	0.261	0.146	0.098	14.940	-6.030	
0.050	0.004	-1.711	2	0.261	0.146	0.234	13.568	-6.395	
0.008	0.002	-1.591	4	0.261	0.146	0.068	12.959	-14.186	
0.406	0.004	-1.684	1	0.261	0.146	1.195	13.694	-2.633	
0.222	0.002	-1.632	2	0.261	0.146	0.544	12.419	-6.708	
0.331	0.001	-1.722	1	0.261	0.146	1.014	12.534	-2.415	
0.333	0.003	-1.722	3	0.261	0.146	0.588	12.274	-10.305	
0.202	0.003	-1.433	2	0.261	0.146	0.513	11.516	-7.996	
0.082	0.002	-1.509	4	0.261	0.146	0.255	10.390	-14.293	
0.029	0.004	-1.494	4	0.261	0.146	0.133	15.183	-14.328	
0.314	0.002	-1.516	1	0.261	0.146	0.977	11.855	-3.903	
0.386	0.001	-1.499	1	0.261	0.146	1.145	12.080	-4.056	
0.815	0.003	-1.573	1	0.261	0.146	3.029	11.026	-3.414	
0.938	0.003	-1.683	1	0.261	0.146	5.612	10.482	-2.639	
0.778	0.001	-1.602	1	0.261	0.146	2.704	11.236	-3.188	
0.581	0.003	-1.515	3	0.261	0.146	0.980	10.305	-10.822	
0.676	0.003	-1.481	3	0.261	0.146	1.204	9.638	-10.988	
0.540	0.002	-1.380	1	0.261	0.146	1.564	11.973	-5.360	
0.227	0.002	-1.380	1	0.261	0.146	0.781	13.162	-5.361	
0.005	0.003	-1.347	4	0.261	0.146	0.055	14.440	-14.964	
0.004	0.002	-1.471	3	0.261	0.146	0.063	13.686	-11.041	
0.032	0.003	-1.487	3	0.261	0.146	0.152	12.723	-10.954	
0.042	0.004	-1.597	2	0.261	0.146	0.259	13.497	-6.877	
0.002	0.002	-1.483	3	0.261	0.146	0.041	14.490	-10.974	
0.071	0.001	-1.491	4	0.261	0.146	0.200	12.077	-14.335	
0.004	0.002	-1.464	4	0.261	0.146	0.044	14.235	-14.412	
0.046	0.005	-1.690	1	0.261	0.146	0.319	13.238	-2.602	
0.014	0.003	-1.716	1	0.261	0.146	0.175	13.914	-2.446	
0.014	0.001	-1.571	3	0.261	0.146	0.112	12.422	-10.611	
0.160	0.003	-1.383	4	0.261	0.146	0.315	12.302	-14.753	
0.409	0.004	-1.541	1	0.261	0.146	1.202	11.792	-3.680	
0.051	0.003	-1.478	1	0.261	0.146	0.333	13.571	-4.261	
0.272	0.002	-1.686	2	0.261	0.146	0.718	12.117	-6.486	
0.148	0.002	-1.901	1	0.261	0.146	0.600	13.013	-1.592	
0.002	0.003	-1.903	3	0.261	0.146	0.040	13.510	-10.324	
0.007	0.002	-1.870	3	0.261	0.146	0.090	12.641	-10.296	
0.001	0.003	-1.902	2	0.261	0.146	0.037	14.892	-5.955	
0.255	0.004	-1.966	1	0.261	0.146	0.844	12.672	-1.369	
0.007	0.002	-1.890	4	0.261	0.146	0.085	13.413	-14.650	
0.109	0.006	-1.919	1	0.261	0.146	0.504	12.975	-1.527	
0.040	0.002	-1.980	1	0.261	0.146	0.295	13.699	-1.326	
0.033	0.001	-2.031	3	0.261	0.146	0.153	12.953	-10.514	
0.002	0.001	-2.069	1	0.261	0.146	0.061	13.344	-1.079	
0.017	0.003	-2.035	1	0.261	0.146	0.192	15.541	-1.167	
0.020	0.004	-2.081	1	0.261	0.146	0.205	15.485	-1.050	
0.012	0.003	-2.096	1	0.261	0.146	0.158	15.693	-1.013	
0.036	0.002	-1.923	2	0.261	0.146	0.197	13.379	-5.929	
0.303	0.003	-1.782	2	0.261	0.146	0.672	12.508	-6.185	
0.019	0.005	-1.713	1	0.261	0.146	0.200	15.409	-2.462	
0.187	0.002	-2.018	1	0.261	0.146	0.693	14.331	-1.214	
0.209	0.003	-2.012	1	0.261	0.146	0.743	14.262	-1.232	
0.167	0.003	-2.083	1	0.261	0.146	0.645	12.638	-1.044	
0.124	0.005	-1.910	1	0.261	0.146	0.545	14.472	-1.560	
0.027	0.003	-2.022	1	0.261	0.146	0.240	15.248	-1.203	
0.059	0.002	-1.880	1	0.261	0.146	0.360	13.550	-1.672	
0.051	0.003	-1.949	2	0.261	0.146	0.289	11.954	-5.901	
0.066	0.003	-1.867	1	0.261	0.146	0.381	12.724	-1.723	
0.079	0.002	-1.980	1	0.261	0.146	0.424	12.994	-1.326	
0.207	0.004	-2.028	1	0.261	0.146	0.737	12.851	-1.186	
0.233	0.002	-1.953	1	0.261	0.146	0.796	12.058	-1.413	
0.270	0.002	-1.945	1	0.261	0.146	0.877	12.262	-1.440	
0.311	0.001	-1.702	2	0.261	0.146	0.685	12.162	-6.426	
0.255	0.003	-1.873	1	0.261	0.146	0.846	11.998	-1.698	
0.349	0.003	-1.672	1	0.261	0.146	1.059	13.911	-2.710	
0.460	0.003	-1.710	1	0.261	0.146	1.333	12.631	-2.482	
0.700	0.002	-1.622	1	0.261	0.146	2.205	11.716	-3.044	
0.159	0.004	-1.469	3	0.261	0.146	0.362	12.784	-11.052	
0.018	0.003	-1.481	4	0.261	0.146	0.097	14.503	-14.363	
0.003	0.003	-1.590	4	0.261	0.146	0.045	13.673	-14.186	
0.132	0.003	-1.572	2	0.261	0.146	0.398	11.997	-7.016	
0.340	0.003	-1.420	3	0.261	0.146	0.598	11.535	-11.344	
0.177	0.002	-1.764	1	0.261	0.146	0.670	12.562	-2.191	
0.128	0.004	-1.809	1	0.261	0.146	0.552	12.741	-1.969	
0.054	0.002	-1.774	2	0.261	0.146	0.289	11.216	-6.206	
0.025	0.001	-1.769	2	0.261	0.146	0.204	11.575	-6.219	
0.060	0.004	-1.718	2	0.261	0.146	0.257	14.159	-6.372	
0.021	0.002	-1.698	1	0.261	0.146	0.214	14.057	-2.551	
0.077	0.003	-1.448	3	0.261	0.146	0.286	10.214	-11.169	
0.043	0.002	-1.787	1	0.261	0.146	0.307	13.729	-2.075	
0.048	0.001	-1.706	1	0.261	0.146	0.326	13.217	-2.506	
0.005	0.004	-1.763	4	0.261	0.146	0.064	14.648	-14.320	
0.064	0.003	-1.670	1	0.261	0.146	0.379	13.119	-2.725	
0.026	0.003	-1.759	2	0.261	0.146	0.175	11.892	-6.248	
0.136	0.001	-1.920	2	0.261	0.146	0.409	11.886	-5.933	
0.294	0.002	-2.025	1	0.261	0.146	0.932	12.325	-1.196	
0.098	0.005	-2.104	1	0.261	0.146	0.477	13.308	-0.996	
0.116	0.001	-1.999	1	0.261	0.146	0.524	13.556	-1.271	
0.004	0.001	-2.077	1	0.261	0.146	0.087	14.260	-1.059	
0.140	0.004	-1.960	1	0.261	0.146	0.582	12.792	-1.388	
0.132	0.004	-1.948	1	0.261	0.146	0.563	12.988	-1.428	
0.244	0.002	-1.973	2	0.261	0.146	0.580	13.050	-5.880	
0.208	0.005	-1.916	1	0.261	0.146	0.741	13.840	-1.539	
0.004	0.003	-2.036	2	0.261	0.146	0.067	14.168	-5.844	
0.100	0.001	-2.004	1	0.261	0.146	0.480	13.103	-1.254	
0.148	0.002	-1.964	1	0.261	0.146	0.603	14.469	-1.378	
0.079	0.003	-1.892	1	0.261	0.146	0.424	12.821	-1.626	
0.158	0.003	-1.919	1	0.261	0.146	0.626	13.012	-1.527	
0.261	0.003	-1.938	1	0.261	0.146	0.854	11.932	-1.462	
0.276	0.004	-1.792	1	0.261	0.146	0.892	12.322	-2.051	
0.929	0.003	-1.809	1	0.261	0.146	5.219	12.319	-1.970	
0.806	0.003	-1.777	1	0.261	0.146	2.951	12.889	-2.123	
0.518	0.002	-1.803	2	0.261	0.146	1.057	11.051	-6.135	
0.602	0.003	-2.004	1	0.261	0.146	1.776	12.345	-1.255	
0.475	0.002	-1.958	1	0.261	0.146	1.373	11.825	-1.397	
0.435	0.003	-1.927	1	0.261	0.146	1.264	12.171	-1.501	
0.450	0.003	-1.903	1	0.261	0.146	1.307	11.881	-1.584	
0.451	0.003	-1.851	1	0.261	0.146	1.308	12.226	-1.789	
0.044	0.003	-1.851	1	0.261	0.146	0.311	13.306	-1.787	
0.090	0.004	-1.897	2	0.261	0.146	0.381	11.989	-5.962	
0.116	0.003	-1.886	1	0.261	0.146	0.522	12.760	-1.648	
0.131	0.004	-1.837	3	0.261	0.146	0.424	8.556	-10.278	
0.325	0.003	-2.082	1	0.261	0.146	1.002	12.236	-1.048	
0.032	0.001	-1.962	1	0.261	0.146	0.264	12.098	-1.383	
0.281	0.002	-1.880	2	0.261	0.146	0.754	9.426	-5.987	
0.228	0.002	-1.688	1	0.261	0.146	0.785	14.112	-2.612	
0.123	0.002	-1.901	1	0.261	0.146	0.540	13.118	-1.591	
