h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.075	0.001	-2.027	1	0.161	0.063	0.489	6.409	-1.530	
0.271	0.001	-2.038	2	0.161	0.063	0.764	4.901	-6.175	
0.350	0.001	-2.036	1	0.161	0.063	1.283	4.478	-1.497	
0.393	0.002	-2.025	1	0.161	0.063	1.383	5.378	-1.536	
0.427	0.001	-2.192	1	0.161	0.063	1.647	2.842	-1.045	
0.386	0.003	-2.180	1	0.161	0.063	1.361	5.394	-1.073	
0.306	0.003	-2.211	1	0.161	0.063	1.141	5.570	-1.001	
0.301	0.003	-2.201	1	0.161	0.063	1.128	5.582	-1.022	
0.015	0.001	-2.185	1	0.161	0.063	0.217	6.208	-1.062	
0.077	0.001	-2.202	1	0.161	0.063	0.512	5.698	-1.021	
0.166	0.000	-2.189	1	0.161	0.063	0.792	5.199	-1.052	
0.198	0.001	-2.030	1	0.161	0.063	0.854	5.858	-1.520	
0.198	0.001	-2.030	1	0.161	0.063	0.854	5.858	-1.520	
0.185	0.001	-2.057	1	0.161	0.063	0.837	4.205	-1.428	
0.196	0.000	-2.050	1	0.161	0.063	0.862	4.874	-1.449	
0.140	0.001	-1.998	1	0.161	0.063	0.716	5.298	-1.635	
0.017	0.003	-1.992	1	0.161	0.063	0.234	6.374	-1.659	
0.121	0.002	-2.156	1	0.161	0.063	0.638	6.147	-1.135	
0.104	0.000	-2.039	1	0.161	0.063	0.605	5.466	-1.488	
0.013	0.002	-1.915	1	0.161	0.063	0.203	5.570	-1.982	
0.124	0.000	-1.931	1	0.161	0.063	0.668	5.436	-1.912	
0.031	0.002	-1.966	2	0.161	0.063	0.235	6.525	-6.278	
0.008	0.002	-1.947	2	0.161	0.063	0.129	6.578	-6.313	
0.016	0.001	-2.075	2	0.161	0.063	0.170	4.299	-6.138	
0.052	0.000	-2.044	0	0.161	0.063	0.000	0.000	3.228	
0.003	0.002	-1.975	1	0.161	0.063	0.087	7.826	-1.724	
0.009	0.001	-2.045	1	0.161	0.063	0.163	7.426	-1.466	
0.040	0.002	-1.998	3	0.161	0.063	0.217	6.786	-10.816	
0.053	0.001	-1.882	1	0.161	0.063	0.405	6.594	-2.139	
0.075	0.001	-1.880	1	0.161	0.063	0.506	5.642	-2.152	
0.004	0.001	-1.985	3	0.161	0.063	0.069	7.115	-10.806	
0.012	0.002	-1.921	2	0.161	0.063	0.166	5.265	-6.366	
0.120	0.002	-1.882	1	0.161	0.063	0.647	5.159	-2.140	
0.098	0.002	-1.918	1	0.161	0.063	0.586	5.566	-1.968	
0.100	0.000	-1.886	1	0.161	0.063	0.505	2.023	-2.122	
0.077	0.001	-1.710	2	0.161	0.063	0.369	5.906	-7.105	
0.065	0.001	-1.707	1	0.161	0.063	0.460	5.493	-3.210	
0.009	0.002	-1.846	1	0.161	0.063	0.160	7.440	-2.324	
0.069	0.000	-1.846	1	0.161	0.063	0.466	6.456	-2.328	
0.168	0.002	-1.743	1	0.161	0.063	0.773	5.958	-2.957	
0.182	0.003	-1.793	2	0.161	0.063	0.545	4.099	-6.744	
0.001	0.002	-1.830	2	0.161	0.063	0.044	8.159	-6.613	
0.058	0.002	-1.932	1	0.161	0.063	0.428	6.540	-1.905	
0.048	0.002	-1.954	1	0.161	0.063	0.400	5.871	-1.812	
0.114	0.001	-1.955	1	0.161	0.063	0.637	5.415	-1.809	
0.014	0.003	-1.889	1	0.161	0.063	0.208	5.549	-2.103	
0.045	0.001	-1.878	1	0.161	0.063	0.375	6.668	-2.159	
0.002	0.001	-1.915	3	0.161	0.063	0.053	7.298	-10.777	
0.003	0.001	-1.923	1	0.161	0.063	0.092	6.848	-1.944	
0.006	0.002	-1.874	1	0.161	0.063	0.132	6.850	-2.178	
0.072	0.002	-1.936	1	0.161	0.063	0.489	4.736	-1.890	
0.108	0.002	-1.926	1	0.161	0.063	0.598	6.211	-1.932	
0.016	0.001	-1.825	1	0.161	0.063	0.220	7.166	-2.445	
0.048	0.002	-1.833	1	0.161	0.063	0.384	6.645	-2.397	
0.063	0.003	-1.785	2	0.161	0.063	0.339	5.474	-6.774	
0.153	0.001	-1.761	1	0.161	0.063	0.742	5.022	-2.831	
0.004	0.001	-1.773	2	0.161	0.063	0.078	6.475	-6.820	
0.019	0.001	-1.813	1	0.161	0.063	0.237	7.100	-2.510	
0.049	0.002	-1.893	2	0.161	0.063	0.300	3.404	-6.433	
0.013	0.001	-1.821	1	0.161	0.063	0.202	6.574	-2.465	
0.052	0.003	-1.876	1	0.161	0.063	0.416	5.832	-2.172	
0.027	0.001	-1.777	1	0.161	0.063	0.286	6.927	-2.728	
0.051	0.001	-1.825	1	0.161	0.063	0.398	6.611	-2.445	
0.046	0.001	-1.736	1	0.161	0.063	0.376	6.663	-3.000	
0.097	0.002	-1.653	1	0.161	0.063	0.626	3.804	-3.643	
0.074	0.002	-1.850	2	0.161	0.063	0.324	4.458	-6.549	
0.201	0.002	-1.961	2	0.161	0.063	0.583	1.089	-6.286	
0.335	0.002	-1.974	1	0.161	0.063	1.219	5.504	-1.728	
0.335	0.002	-1.974	1	0.161	0.063	1.219	5.504	-1.728	
0.403	0.001	-1.996	1	0.161	0.063	1.411	5.359	-1.643	
0.342	0.001	-1.956	1	0.161	0.063	1.279	4.790	-1.803	
0.260	0.002	-1.995	2	0.161	0.063	0.764	3.845	-6.231	
0.413	0.000	-1.910	0	0.161	0.063	0.000	0.000	2.382	
0.439	0.002	-1.844	1	0.161	0.063	1.568	4.587	-2.339	
0.277	0.002	-2.145	1	0.161	0.063	1.181	3.174	-1.164	
0.417	0.002	-2.127	1	0.161	0.063	1.499	4.632	-1.213	
0.142	0.000	-2.042	0	0.161	0.063	0.000	0.000	3.214	
0.203	0.000	-2.013	0	0.161	0.063	0.000	0.000	3.046	
0.223	0.000	-2.147	0	0.161	0.063	0.000	0.000	3.775	
0.117	0.001	-2.179	1	0.161	0.063	0.743	2.190	-1.076	
0.051	0.000	-2.204	0	0.161	0.063	0.000	0.000	4.054	
0.112	0.001	-1.947	1	0.161	0.063	0.610	6.191	-1.839	
0.119	0.002	-1.999	3	0.161	0.063	0.360	2.566	-10.817	
0.006	0.002	-2.010	1	0.161	0.063	0.139	7.551	-1.590	
0.015	0.002	-1.984	2	0.161	0.063	0.162	6.650	-6.247	
0.090	0.000	-1.934	1	0.161	0.063	0.476	2.081	-1.896	
0.005	0.001	-1.969	4	0.161	0.063	0.065	6.559	-15.319	
0.005	0.003	-1.951	2	0.161	0.063	0.105	6.812	-6.305	
0.009	0.001	-1.992	2	0.161	0.063	0.124	7.981	-6.236	
0.055	0.000	-2.075	0	0.161	0.063	0.000	0.000	3.402	
0.175	0.000	-2.004	0	0.161	0.063	0.000	0.000	2.992	
0.129	0.002	-1.853	1	0.161	0.063	0.684	5.413	-2.287	
0.021	0.001	-1.872	1	0.161	0.063	0.261	6.344	-2.192	
0.144	0.002	-1.978	1	0.161	0.063	0.728	5.283	-1.712	
0.132	0.001	-1.960	1	0.161	0.063	0.691	5.402	-1.785	
0.138	0.001	-1.953	1	0.161	0.063	0.699	5.081	-1.814	
0.284	0.002	-1.925	1	0.161	0.063	1.083	5.622	-1.936	
0.247	0.001	-1.984	1	0.161	0.063	0.984	5.717	-1.691	
0.181	0.002	-1.946	2	0.161	0.063	0.589	2.958	-6.313	
0.291	0.002	-1.988	1	0.161	0.063	1.136	4.841	-1.673	
0.142	0.001	-1.945	2	0.161	0.063	0.610	2.774	-6.316	
0.013	0.000	-1.900	1	0.161	0.063	0.203	6.570	-2.052	
0.164	0.001	-1.976	1	0.161	0.063	0.785	5.276	-1.721	
0.220	0.000	-1.935	1	0.161	0.063	0.911	5.794	-1.893	
0.286	0.002	-1.933	2	0.161	0.063	0.895	2.878	-6.341	
0.007	0.002	-1.996	2	0.161	0.063	0.104	7.593	-6.228	
0.212	0.000	-2.061	0	0.161	0.063	0.000	0.000	3.325	
0.206	0.001	-2.007	1	0.161	0.063	0.972	3.368	-1.601	
0.358	0.000	-2.150	1	0.161	0.063	1.324	4.688	-1.150	
0.286	0.001	-2.106	1	0.161	0.063	1.123	4.852	-1.275	
0.372	0.001	-2.143	1	0.161	0.063	1.346	4.430	-1.169	
0.312	0.002	-2.123	1	0.161	0.063	1.180	3.862	-1.225	
0.094	0.001	-2.178	1	0.161	0.063	0.616	3.820	-1.079	
0.150	0.002	-2.202	1	0.161	0.063	0.734	5.033	-1.020	
0.079	0.001	-2.169	1	0.161	0.063	0.520	5.615	-1.100	
0.105	0.000	-2.180	0	0.161	0.063	0.000	0.000	3.941	
0.345	0.001	-2.017	1	0.161	0.063	1.123	-2.604	-1.564	
0.437	0.001	-1.894	1	0.161	0.063	1.564	4.522	-2.080	
0.433	0.001	-1.875	1	0.161	0.063	1.551	4.598	-2.177	
0.718	0.000	-1.701	0	0.161	0.063	0.000	0.000	0.642	
0.653	0.001	-1.853	2	0.161	0.063	1.517	0.024	-6.542	
0.767	0.001	-1.827	1	0.161	0.063	3.172	3.573	-2.433	
0.677	0.000	-1.879	1	0.161	0.063	2.541	3.097	-2.156	
0.787	0.000	-1.832	0	0.161	0.063	0.000	0.000	1.800	
0.897	0.000	-2.166	1	0.161	0.063	5.082	4.078	-1.109	
0.701	0.000	-2.186	0	0.161	0.063	0.000	0.000	3.968	
0.563	0.000	-2.145	0	0.161	0.063	0.000	0.000	3.770	
0.692	0.000	-2.165	0	0.161	0.063	0.000	0.000	3.864	
0.956	0.000	-2.199	0	0.161	0.063	0.000	0.000	4.027	
0.817	0.000	-2.190	0	0.161	0.063	0.000	0.000	3.985	
0.821	0.000	-2.147	0	0.161	0.063	0.000	0.000	3.776	
0.686	0.000	-2.104	1	0.162	0.063	3.025	0.790	-1.281	
0.753	0.001	-2.050	1	0.162	0.063	3.098	3.839	-1.451	
0.685	0.000	-2.065	0	0.162	0.063	0.000	0.000	3.344	
0.614	0.001	-2.195	1	0.162	0.063	2.207	3.936	-1.037	
0.433	0.000	-2.043	0	0.162	0.064	0.000	0.000	3.220	
0.005	0.003	-1.839	4	0.162	0.064	0.058	5.895	-15.023	
0.034	0.002	-1.820	1	0.162	0.064	0.321	6.816	-2.472	
0.008	0.001	-1.825	1	0.162	0.064	0.155	6.797	-2.444	
0.083	0.001	-1.780	3	0.162	0.064	0.321	4.527	-10.874	
0.181	0.002	-1.866	1	0.162	0.064	0.898	3.447	-2.223	
0.079	0.003	-1.826	3	0.162	0.064	0.290	3.795	-10.816	
0.127	0.001	-1.746	1	0.162	0.064	0.772	1.692	-2.935	
0.090	0.002	-1.748	1	0.162	0.064	0.550	5.318	-2.920	
0.014	0.000	-1.757	3	0.162	0.064	0.106	3.778	-10.916	
0.010	0.001	-1.915	3	0.162	0.064	0.116	4.985	-10.777	
0.007	0.002	-1.833	2	0.162	0.064	0.096	5.406	-6.604	
0.002	0.002	-1.806	2	0.162	0.064	0.060	7.029	-6.694	
0.004	0.003	-1.799	3	0.162	0.064	0.073	6.823	-10.847	
0.018	0.001	-1.610	4	0.162	0.064	0.123	2.126	-15.073	
0.029	0.000	-1.735	2	0.162	0.064	0.232	0.670	-6.985	
0.097	0.001	-1.662	1	0.162	0.064	0.582	5.503	-3.568	
0.125	0.001	-1.675	1	0.162	0.064	0.671	5.364	-3.461	
0.260	0.002	-1.635	2	0.162	0.064	0.783	1.875	-7.537	
0.002	0.002	-1.656	4	0.162	0.064	0.045	7.050	-14.989	
0.014	0.002	-1.560	2	0.162	0.064	0.133	4.776	-8.089	
0.002	0.003	-1.581	2	0.162	0.064	0.056	8.731	-7.924	
0.014	0.001	-1.705	1	0.162	0.064	0.212	5.533	-3.227	
0.053	0.002	-1.714	2	0.162	0.064	0.304	6.181	-7.090	
0.003	0.001	-1.592	1	0.162	0.064	0.100	7.760	-4.195	
0.001	0.002	-1.600	3	0.162	0.064	0.039	7.459	-11.437	
0.139	0.001	-1.636	3	0.162	0.064	0.427	1.113	-11.276	
0.040	0.002	-1.558	3	0.162	0.063	0.215	6.029	-11.664	
0.036	0.003	-1.510	1	0.162	0.063	0.331	6.788	-5.080	
0.019	0.002	-1.445	1	0.162	0.063	0.243	6.103	-5.924	
0.046	0.001	-1.505	1	0.162	0.063	0.389	5.898	-5.148	
0.003	0.001	-1.606	2	0.162	0.063	0.064	5.339	-7.738	
0.021	0.001	-1.562	4	0.162	0.063	0.136	5.667	-15.209	
0.065	0.002	-1.666	2	0.162	0.063	0.345	5.420	-7.347	
0.118	0.001	-1.683	1	0.162	0.063	0.699	3.695	-3.396	
0.141	0.002	-1.630	1	0.162	0.063	0.708	5.069	-3.842	
0.014	0.002	-1.513	3	0.162	0.063	0.119	5.311	-11.955	
0.011	0.001	-1.601	3	0.162	0.063	0.106	1.729	-11.433	
0.002	0.002	-1.501	3	0.162	0.063	0.051	6.260	-12.044	
0.023	0.002	-1.431	2	0.162	0.064	0.197	6.104	-9.371	
0.066	0.001	-1.541	1	0.162	0.064	0.463	5.487	-4.730	
0.003	0.002	-1.465	4	0.162	0.064	0.050	5.155	-15.668	
0.063	0.004	-1.541	3	0.162	0.064	0.260	0.731	-11.767	
0.015	0.004	-1.567	2	0.162	0.064	0.156	6.768	-8.033	
0.005	0.002	-1.514	4	0.162	0.064	0.058	5.738	-15.401	
0.043	0.001	-1.463	2	0.162	0.063	0.261	5.398	-9.007	
0.040	0.002	-1.454	1	0.162	0.063	0.352	6.728	-5.792	
0.002	0.001	-1.423	4	0.162	0.063	0.042	7.587	-15.952	
0.010	0.002	-1.537	2	0.162	0.063	0.124	7.664	-8.280	
0.017	0.001	-1.551	2	0.162	0.063	0.168	7.561	-8.163	
0.001	0.001	-1.685	4	0.162	0.063	0.035	7.542	-14.958	
0.007	0.003	-1.662	4	0.162	0.063	0.081	6.587	-14.981	
0.003	0.003	-1.641	3	0.162	0.063	0.057	7.336	-11.255	
0.005	0.001	-1.556	3	0.162	0.063	0.071	4.093	-11.675	
0.113	0.002	-1.531	1	0.162	0.063	0.632	5.490	-4.841	
0.409	0.000	-1.641	0	0.162	0.063	0.000	0.000	0.011	
0.012	0.002	-1.591	3	0.162	0.064	0.105	4.291	-11.486	
0.008	0.002	-1.523	2	0.162	0.064	0.112	6.879	-8.406	
0.004	0.000	-1.603	3	0.162	0.063	0.057	4.477	-11.426	
0.121	0.003	-1.616	1	0.162	0.063	0.638	6.147	-3.972	
0.136	0.002	-1.649	2	0.162	0.063	0.515	3.993	-7.449	
0.188	0.002	-1.752	4	0.162	0.064	0.441	1.043	-14.942	
0.069	0.001	-1.745	1	0.162	0.064	0.475	5.461	-2.941	
0.158	0.002	-1.743	2	0.162	0.064	0.560	5.396	-6.949	
0.218	0.001	-1.711	2	0.162	0.064	0.582	1.798	-7.103	
0.005	0.001	-1.745	2	0.162	0.064	0.088	7.511	-6.943	
0.006	0.002	-1.801	3	0.162	0.064	0.079	7.669	-10.844	
0.002	0.002	-1.711	4	0.162	0.064	0.040	5.555	-14.943	
0.018	0.002	-1.713	3	0.162	0.064	0.135	5.536	-11.017	
0.030	0.000	-1.794	1	0.162	0.064	0.327	-1.535	-2.627	
0.197	0.003	-1.851	1	0.162	0.064	0.866	4.869	-2.300	
0.002	0.003	-1.877	4	0.162	0.064	0.040	7.204	-15.091	
0.002	0.002	-1.923	1	0.162	0.064	0.068	7.878	-1.945	
0.044	0.001	-1.948	1	0.162	0.064	0.368	6.686	-1.838	
0.010	0.001	-1.946	2	0.162	0.064	0.130	7.548	-6.314	
0.036	0.001	-2.012	2	0.162	0.064	0.254	5.788	-6.207	
0.047	0.000	-2.022	1	0.162	0.064	0.390	4.956	-1.547	
0.020	0.000	-2.123	1	0.162	0.064	0.243	7.075	-1.226	
0.041	0.002	-2.049	1	0.162	0.064	0.355	6.719	-1.454	
0.018	0.004	-2.131	1	0.162	0.064	0.239	6.119	-1.204	
0.010	0.001	-2.050	1	0.162	0.064	0.180	6.676	-1.452	
0.040	0.001	-1.842	2	0.162	0.064	0.238	2.708	-6.575	
0.112	0.002	-1.713	1	0.162	0.064	0.610	6.192	-3.168	
0.013	0.002	-1.669	2	0.162	0.064	0.149	6.279	-7.328	
0.094	0.002	-1.652	2	0.162	0.064	0.410	5.700	-7.432	
0.004	0.001	-1.806	1	0.162	0.064	0.111	6.962	-2.554	
0.087	0.000	-1.835	1	0.162	0.064	0.770	-2.197	-2.384	
0.049	0.002	-1.836	1	0.162	0.064	0.402	5.864	-2.379	
0.039	0.003	-1.862	2	0.162	0.064	0.260	7.000	-6.514	
0.002	0.002	-1.874	2	0.162	0.064	0.053	7.915	-6.481	
0.111	0.002	-1.872	1	0.162	0.064	0.625	5.433	-2.190	
0.059	0.003	-1.804	1	0.162	0.064	0.432	6.530	-2.566	
0.135	0.001	-1.823	2	0.162	0.064	0.516	4.452	-6.637	
0.044	0.002	-1.843	2	0.162	0.064	0.246	4.766	-6.573	
0.003	0.001	-1.846	1	0.162	0.064	0.095	7.047	-2.327	
0.014	0.002	-1.851	3	0.162	0.064	0.130	5.920	-10.795	
0.147	0.003	-1.836	1	0.162	0.064	0.713	6.038	-2.383	
0.025	0.001	-1.806	2	0.162	0.064	0.244	4.278	-6.694	
0.066	0.002	-1.927	1	0.162	0.064	0.470	5.713	-1.929	
0.054	0.001	-1.955	2	0.162	0.064	0.280	3.739	-6.297	
0.023	0.003	-1.941	1	0.162	0.064	0.262	7.007	-1.867	
0.006	0.001	-1.910	2	0.162	0.064	0.091	5.393	-6.390	
0.055	0.001	-1.874	1	0.162	0.064	0.413	6.573	-2.179	
0.035	0.001	-1.863	2	0.162	0.064	0.245	7.004	-6.513	
0.001	0.001	-1.955	2	0.162	0.064	0.043	7.137	-6.297	
0.003	0.002	-1.893	1	0.162	0.064	0.102	7.754	-2.088	
0.061	0.002	-1.905	1	0.162	0.064	0.451	5.822	-2.030	
0.031	0.002	-1.884	1	0.162	0.064	0.317	6.162	-2.128	
0.070	0.002	-1.686	2	0.162	0.064	0.403	3.945	-7.235	
0.058	0.002	-1.708	3	0.162	0.064	0.255	4.344	-11.032	
0.133	0.001	-1.801	1	0.162	0.064	0.673	6.095	-2.585	
0.002	0.002	-1.781	3	0.162	0.064	0.057	7.133	-10.874	
0.063	0.001	-1.751	1	0.162	0.064	0.455	5.505	-2.899	
0.012	0.001	-1.567	3	0.162	0.063	0.109	5.512	-11.613	
0.008	0.003	-1.581	3	0.162	0.063	0.098	6.737	-11.536	
0.010	0.001	-1.548	3	0.162	0.063	0.117	5.267	-11.726	
0.002	0.001	-1.469	4	0.162	0.063	0.041	3.822	-15.639	
0.025	0.002	-1.521	2	0.162	0.063	0.206	5.048	-8.425	
0.024	0.003	-1.409	3	0.162	0.063	0.149	5.016	-12.851	
0.015	0.002	-1.427	3	0.162	0.063	0.136	5.480	-12.674	
0.048	0.002	-1.531	4	0.162	0.063	0.199	2.941	-15.329	
0.260	0.002	-1.666	1	0.162	0.063	1.050	4.987	-3.530	
0.157	0.001	-1.673	1	0.162	0.063	0.742	5.999	-3.474	
0.213	0.002	-1.663	1	0.162	0.063	0.894	5.813	-3.558	
0.338	0.002	-1.653	2	0.162	0.063	0.914	2.360	-7.429	
0.335	0.001	-1.686	1	0.162	0.063	1.259	4.807	-3.372	
0.445	0.002	-1.671	1	0.162	0.063	1.588	4.506	-3.492	
0.260	0.002	-1.803	1	0.162	0.063	1.017	5.684	-2.568	
0.338	0.003	-1.793	1	0.162	0.063	1.227	5.498	-2.630	
0.411	0.001	-1.803	1	0.162	0.063	1.434	5.343	-2.572	
0.406	0.000	-1.790	1	0.162	0.063	1.420	5.353	-2.647	
0.396	0.001	-1.847	1	0.162	0.063	1.390	5.373	-2.320	
0.181	0.000	-1.779	0	0.162	0.063	0.000	0.000	1.363	
0.013	0.001	-1.757	1	0.162	0.063	0.231	3.320	-2.857	
0.004	0.003	-1.724	2	0.162	0.064	0.082	7.899	-7.041	
0.005	0.001	-1.688	4	0.162	0.063	0.064	4.960	-14.955	
0.015	0.003	-1.732	3	0.162	0.064	0.131	6.941	-10.970	
0.001	0.003	-1.857	2	0.162	0.064	0.047	8.011	-6.528	
0.058	0.000	-1.854	1	0.162	0.064	0.426	6.543	-2.285	
0.069	0.001	-1.814	1	0.162	0.064	0.468	6.452	-2.505	
0.182	0.002	-1.894	2	0.162	0.063	0.621	4.711	-6.431	
0.133	0.002	-1.875	1	0.162	0.063	0.673	6.095	-2.176	
0.020	0.001	-1.906	1	0.162	0.063	0.243	7.076	-2.024	
0.005	0.002	-1.874	4	0.162	0.063	0.061	6.127	-15.084	
0.133	0.001	-1.878	1	0.162	0.063	0.686	5.101	-2.158	
0.066	0.003	-1.845	1	0.162	0.063	0.472	5.709	-2.331	
0.040	0.001	-1.955	2	0.162	0.063	0.283	2.793	-6.298	
0.015	0.001	-1.975	1	0.162	0.063	0.253	3.234	-1.725	
0.016	0.001	-1.804	1	0.162	0.063	0.221	7.164	-2.567	
0.045	0.002	-1.758	2	0.162	0.063	0.242	3.713	-6.885	
0.019	0.002	-1.744	2	0.162	0.063	0.185	5.228	-6.946	
0.006	0.002	-1.703	4	0.162	0.063	0.073	6.581	-14.946	
0.123	0.002	-1.800	1	0.162	0.063	0.664	5.374	-2.590	
0.002	0.001	-1.766	4	0.162	0.063	0.041	5.893	-14.948	
0.021	0.002	-1.845	2	0.162	0.063	0.186	7.099	-6.566	
0.003	0.001	-1.712	3	0.162	0.063	0.059	5.093	-11.021	
0.065	0.001	-1.664	1	0.162	0.063	0.466	5.721	-3.552	
0.057	0.002	-1.667	2	0.162	0.063	0.316	6.921	-7.344	
0.068	0.002	-1.647	1	0.162	0.063	0.478	5.765	-3.690	
0.011	0.005	-1.723	3	0.162	0.063	0.113	6.403	-10.992	
0.026	0.002	-1.662	3	0.162	0.063	0.187	3.292	-11.178	
0.017	0.002	-1.625	2	0.162	0.063	0.145	4.381	-7.603	
0.006	0.002	-1.607	2	0.162	0.063	0.103	8.457	-7.729	
0.039	0.002	-1.599	1	0.162	0.063	0.347	6.742	-4.130	
0.004	0.002	-1.530	2	0.162	0.063	0.076	7.504	-8.344	
0.010	0.002	-1.448	2	0.162	0.063	0.149	5.707	-9.183	
0.135	0.002	-1.493	1	0.162	0.063	0.691	5.092	-5.298	
0.017	0.001	-1.562	1	0.162	0.063	0.230	5.459	-4.507	
0.004	0.002	-1.562	1	0.162	0.064	0.106	7.060	-4.499	
0.249	0.002	-1.521	1	0.162	0.063	0.989	5.712	-4.959	
0.042	0.002	-1.546	4	0.162	0.064	0.177	1.387	-15.268	
0.029	0.002	-1.575	3	0.162	0.064	0.189	2.206	-11.568	
0.006	0.001	-1.581	3	0.162	0.063	0.073	5.779	-11.537	
0.019	0.002	-1.614	1	0.162	0.063	0.240	7.088	-3.993	
0.013	0.002	-1.476	4	0.162	0.063	0.098	2.612	-15.602	
0.319	0.002	-1.330	2	0.163	0.063	0.987	2.016	-10.776	
0.170	0.001	-1.391	1	0.163	0.063	0.802	5.186	-6.727	
0.002	0.003	-1.484	4	0.163	0.063	0.043	8.174	-15.554	
0.038	0.002	-1.533	1	0.163	0.063	0.351	6.065	-4.814	
0.007	0.001	-1.512	4	0.163	0.063	0.079	4.791	-15.410	
0.004	0.001	-1.587	2	0.163	0.063	0.090	5.556	-7.877	
0.012	0.001	-1.653	1	0.163	0.063	0.210	4.850	-3.639	
0.049	0.002	-1.592	2	0.163	0.063	0.265	3.534	-7.842	
0.062	0.000	-1.657	1	0.163	0.063	0.443	6.505	-3.612	
0.003	0.002	-1.612	4	0.163	0.063	0.048	8.682	-15.068	
0.015	0.001	-1.641	2	0.163	0.063	0.163	7.588	-7.499	
0.009	0.002	-1.736	3	0.163	0.063	0.104	5.246	-10.961	
0.026	0.002	-1.780	1	0.163	0.063	0.291	6.241	-2.711	
0.393	0.001	-1.740	1	0.163	0.063	1.407	4.385	-2.975	
0.427	0.001	-1.669	1	0.163	0.063	1.647	2.842	-3.508	
0.666	0.002	-1.713	1	0.163	0.063	2.467	3.825	-3.171	
0.584	0.002	-1.739	1	0.163	0.063	2.101	4.227	-2.983	
0.527	0.000	-1.757	1	0.163	0.063	1.844	4.115	-2.857	
0.525	0.001	-1.725	1	0.163	0.063	1.845	3.416	-3.082	
0.183	0.000	-1.436	0	0.163	0.063	0.000	0.000	-2.783	
0.018	0.001	-1.630	3	0.163	0.064	0.117	2.559	-11.304	
0.056	0.002	-1.659	2	0.163	0.064	0.348	3.143	-7.390	
0.130	0.003	-1.680	2	0.163	0.064	0.450	2.923	-7.266	
0.086	0.002	-1.741	1	0.163	0.063	0.528	6.334	-2.969	
0.103	0.001	-1.857	1	0.163	0.063	0.591	5.247	-2.267	
0.156	0.001	-1.778	1	0.163	0.063	0.750	5.011	-2.721	
0.036	0.004	-1.698	4	0.163	0.063	0.162	2.295	-14.949	
0.025	0.002	-1.734	3	0.163	0.063	0.171	4.561	-10.964	
0.245	0.001	-1.836	1	0.163	0.063	0.999	4.029	-2.381	
0.291	0.001	-1.858	1	0.163	0.063	1.101	5.606	-2.262	
0.248	0.001	-1.833	1	0.163	0.063	0.987	5.714	-2.397	
0.010	0.002	-1.764	2	0.163	0.063	0.136	6.701	-6.856	
0.012	0.002	-1.675	3	0.163	0.063	0.129	5.929	-11.131	
0.013	0.002	-1.726	3	0.163	0.063	0.122	6.864	-10.984	
0.131	0.003	-1.747	1	0.163	0.063	0.687	5.408	-2.930	
0.019	0.002	-1.930	2	0.163	0.063	0.160	5.300	-6.347	
0.078	0.002	-1.879	2	0.163	0.063	0.377	4.514	-6.469	
0.133	0.001	-1.799	1	0.163	0.063	0.694	5.398	-2.594	
0.001	0.002	-1.798	2	0.163	0.063	0.037	8.557	-6.724	
0.127	0.001	-1.768	1	0.163	0.063	0.655	6.121	-2.785	
0.019	0.001	-1.568	4	0.163	0.063	0.128	4.084	-15.190	
0.031	0.002	-1.561	2	0.163	0.063	0.194	4.920	-8.077	
0.001	0.002	-1.486	3	0.163	0.063	0.041	8.165	-12.155	
0.088	0.003	-1.518	2	0.163	0.063	0.351	3.028	-8.457	
0.033	0.002	-1.492	3	0.163	0.063	0.223	1.735	-12.107	
0.005	0.002	-1.514	1	0.163	0.063	0.137	5.207	-5.037	
0.133	0.003	-1.501	1	0.163	0.063	0.696	5.327	-5.189	
0.008	0.003	-1.547	2	0.163	0.063	0.115	7.473	-8.196	
0.022	0.002	-1.652	2	0.163	0.063	0.191	5.086	-7.434	
0.043	0.003	-1.613	4	0.163	0.063	0.191	2.668	-15.066	
0.002	0.002	-1.641	1	0.163	0.063	0.081	7.173	-3.747	
0.055	0.003	-1.749	1	0.163	0.063	0.416	6.566	-2.912	
0.005	0.002	-1.852	2	0.163	0.063	0.091	6.311	-6.545	
0.020	0.000	-1.923	2	0.163	0.063	0.171	1.590	-6.361	
0.374	0.003	-1.914	2	0.163	0.063	0.860	2.237	-6.381	
0.325	0.002	-1.881	1	0.163	0.063	1.230	4.761	-2.145	
0.431	0.000	-1.902	0	0.163	0.063	0.000	0.000	2.323	
0.290	0.001	-1.951	1	0.163	0.063	1.134	4.842	-1.822	
0.224	0.004	-1.955	1	0.163	0.063	0.924	5.781	-1.807	
0.017	0.001	-1.920	1	0.163	0.063	0.233	5.446	-1.960	
0.003	0.001	-1.873	3	0.163	0.063	0.060	6.875	-10.783	
0.049	0.002	-1.897	2	0.163	0.063	0.291	6.068	-6.422	
0.001	0.002	-1.837	3	0.163	0.063	0.033	7.922	-10.806	
0.063	0.002	-1.911	1	0.163	0.063	0.453	5.508	-2.002	
0.176	0.002	-2.072	2	0.163	0.063	0.629	2.801	-6.141	
0.167	0.001	-2.063	1	0.163	0.063	0.794	5.197	-1.406	
0.172	0.002	-2.078	1	0.163	0.063	0.800	4.249	-1.359	
